ln_uwe , ln_ahe , age , sex , race , years_ed
5.5214609179 , 1.9661128564 , 28 , 1 , 1 , 12
7.6549696808 , 3.9660902267 , 47 , 2 , 1 , 13
6.6626328209 , 2.8559703312 , 35 , 1 , 1 , 12
6.6097638369 , 2.9208843828 , 44 , 1 , 1 , 18
6.4222474632 , 2.7846613035 , 45 , 2 , 1 , 16
7.1308988303 , 3.4420193762 , 45 , 1 , 1 , 16
6.366998989 , 2.6781195349 , 32 , 1 , 1 , 12
4.7105307016 , 1.1551826402 , 40 , 2 , 1 , 12
5.0359531021 , 2.3968957725 , 27 , 2 , 1 , 12
5.4701676235 , 1.2957803536 , 37 , 1 , 1 , 9
6.2523484264 , 2.4456859366 , 33 , 2 , 1 , 12
6.0475540138 , 2.3586745596 , 47 , 2 , 1 , 11
4.5406316649 , 1.5448993913 , 36 , 2 , 1 , 14
5.1676390429 , 2.277267285 , 32 , 2 , 1 , 16
6.8483318585 , 3.0416693687 , 26 , 1 , 1 , 12
6.3238073904 , 2.6349279363 , 44 , 2 , 2 , 12
6.5118596219 , 2.640658611 , 37 , 1 , 1 , 12
6.8277125713 , 2.9156895659 , 48 , 1 , 1 , 13
4.605170186 , 0.9162907319 , 43 , 2 , 1 , 12
6.8685345658 , 3.0398931693 , 42 , 1 , 1 , 16
6.0328094818 , 2.2486198479 , 39 , 2 , 1 , 12
6.907755279 , 3.2188758249 , 41 , 1 , 1 , 13
6.1249959397 , 2.4361164856 , 32 , 2 , 1 , 12
6.3687587782 , 2.6798793241 , 29 , 1 , 1 , 12
6.9995628282 , 3.3106833741 , 45 , 1 , 1 , 13
6.6453910145 , 2.9565115604 , 35 , 2 , 1 , 16
6.8255171807 , 3.187931021 , 37 , 1 , 1 , 16
6.1753873853 , 2.2633643798 , 29 , 1 , 1 , 12
5.5156105042 , 1.8267310501 , 46 , 2 , 1 , 12
4.8435812094 , 1.1547017553 , 25 , 1 , 1 , 12
6.7742238864 , 3.0853444322 , 33 , 2 , 1 , 13
5.4822402047 , 1.7933607506 , 50 , 2 , 1 , 12
6.3577089421 , 2.5510464523 , 35 , 1 , 1 , 18
7.510388452 , 3.7037259622 , 35 , 1 , 1 , 16
5.952243834 , 2.1455813442 , 33 , 2 , 1 , 15
6.5118596219 , 2.8229801678 , 47 , 1 , 1 , 13
6.3240487406 , 2.4120257351 , 44 , 1 , 1 , 12
6.6700836271 , 2.8634211373 , 30 , 2 , 1 , 16
4.7449321284 , 1.7491998548 , 45 , 2 , 1 , 14
7.5616817464 , 3.7550192566 , 36 , 1 , 1 , 13
5.473670254 , 2.0724728724 , 27 , 1 , 1 , 13
6.3238073904 , 2.5626072747 , 25 , 2 , 1 , 12
5.8815530933 , 4.0897936241 , 28 , 2 , 1 , 18
6.3577089421 , 2.6688294879 , 36 , 1 , 1 , 20
5.8753627896 , 2.1864833355 , 46 , 2 , 1 , 15
6.3577089421 , 2.6688294879 , 25 , 2 , 1 , 12
6.6941811787 , 2.5197939088 , 38 , 1 , 3 , 16
5.0106352941 , 1.7917594692 , 26 , 2 , 1 , 14
6.7988200054 , 3.1099405513 , 47 , 1 , 1 , 12
5.3290890252 , 1.6915028655 , 30 , 2 , 1 , 13
7.5616717463 , 3.4673271841 , 36 , 1 , 1 , 18
6.1092475828 , 2.4203681287 , 25 , 1 , 1 , 12
5.8736815115 , 2.0670190217 , 27 , 2 , 1 , 12
6.0730445341 , 2.38416508 , 46 , 1 , 1 , 6
6.6453910145 , 2.9565115604 , 31 , 1 , 1 , 18
6.0010339981 , 2.312154544 , 43 , 2 , 1 , 10
6.6428878843 , 2.9540084302 , 32 , 1 , 1 , 12
6.7631740502 , 3.0742945961 , 30 , 1 , 1 , 14
6.1345653907 , 2.4456859366 , 35 , 1 , 2 , 11
5.952243834 , 2.2633643798 , 31 , 1 , 1 , 15
6.5260442569 , 2.7883746386 , 35 , 1 , 1 , 13
5.8041497757 , 2.1152703216 , 42 , 2 , 1 , 12
5.9009505396 , 2.2120710855 , 34 , 1 , 1 , 12
4.630487994 , 1.6347557204 , 30 , 2 , 1 , 12
6.0810767058 , 2.3921972517 , 47 , 1 , 1 , 6
5.59556889 , 1.9066894359 , 44 , 2 , 1 , 6
6.3654309882 , 2.676551534 , 38 , 1 , 1 , 4
4.3820266347 , 1.6094379124 , 42 , 2 , 1 , 15
6.1753873853 , 2.081042823 , 26 , 1 , 1 , 16
6.6700836271 , 2.981204173 , 29 , 2 , 1 , 15
5.9080829382 , 2.2192034841 , 26 , 1 , 1 , 12
6.3576422732 , 2.8022942117 , 47 , 2 , 1 , 13
5.9436560438 , 2.2547765897 , 44 , 2 , 1 , 12
5.4806389233 , 1.4733057381 , 29 , 1 , 1 , 10
6.0475540138 , 2.3586745596 , 31 , 1 , 1 , 20
5.7221316133 , 2.1667835518 , 43 , 1 , 1 , 13
4.7482710296 , 1.7525387561 , 28 , 2 , 1 , 12
5.3901249158 , 1.4781019104 , 36 , 2 , 1 , 13
4.1351665567 , 1.4271163556 , 33 , 2 , 1 , 14
7.2331776794 , 3.321154674 , 40 , 1 , 1 , 18
5.4075166585 , 3.3280751168 , 44 , 2 , 1 , 16
4.9024217095 , 2.1298329872 , 39 , 2 , 1 , 13
6.7631740502 , 3.0742945961 , 37 , 1 , 1 , 12
6.1345653907 , 2.4456859366 , 46 , 2 , 1 , 12
6.1753873853 , 2.2241436667 , 37 , 1 , 1 , 13
5.4806389233 , 1.7917594692 , 37 , 1 , 1 , 12
6.9638447456 , 3.0518217402 , 44 , 2 , 1 , 18
6.5940977201 , 2.905218266 , 38 , 1 , 1 , 16
7.4563212307 , 3.5442982253 , 42 , 1 , 1 , 16
6.482872085 , 2.3885275228 , 27 , 1 , 1 , 12
6.7407011943 , 3.0518217402 , 42 , 1 , 1 , 14
6.1753873853 , 2.4865079312 , 40 , 1 , 1 , 4
6.6941811787 , 3.0053017246 , 30 , 1 , 1 , 16
5.8916442118 , 2.2027647577 , 50 , 1 , 1 , 8
6.5808524934 , 2.7096514825 , 36 , 1 , 1 , 12
6.4530191219 , 2.8154329621 , 36 , 2 , 1 , 15
5.7291002826 , 1.9224377929 , 30 , 1 , 1 , 13
6.5118596219 , 2.8229801678 , 35 , 2 , 1 , 14
5.8742822925 , 2.1854028384 , 37 , 1 , 1 , 8
2.9957322736 , -0.405465108 , 36 , 1 , 1 , 12
5.1537361377 , 1.0593915755 , 30 , 1 , 5 , 11
5.7291002826 , 2.0402208285 , 32 , 1 , 1 , 13
6.8277125713 , 2.9156895659 , 32 , 1 , 1 , 14
4.9977318893 , 2.2896816882 , 33 , 2 , 1 , 12
6.1236363202 , 2.4347568661 , 34 , 2 , 1 , 16
7.0508561226 , 3.4955080611 , 40 , 2 , 1 , 14
6.0475540138 , 2.3586745596 , 42 , 2 , 1 , 13
5.7897249045 , 2.234376843 , 34 , 2 , 1 , 13
6.1753873853 , 2.3041863744 , 47 , 2 , 1 , 12
5.4394997044 , 1.8285817917 , 45 , 2 , 1 , 12
6.5431121654 , 2.8542327113 , 33 , 2 , 1 , 16
4.6821312271 , 2.1972245773 , 25 , 1 , 1 , 12
5.5683445038 , 2.0419839791 , 40 , 2 , 1 , 15
6.0920057763 , 2.2853432866 , 27 , 2 , 1 , 13
6.8685345658 , 3.1796551117 , 37 , 1 , 1 , 16
5.6629604801 , 1.974081026 , 37 , 2 , 1 , 11
6.2523484264 , 2.5634689723 , 46 , 1 , 1 , 10
6.8685345658 , 2.9565115604 , 34 , 1 , 1 , 20
5.4414182102 , 2.0402208285 , 39 , 1 , 1 , 18
6.4614681764 , 2.7725887222 , 41 , 1 , 1 , 12
6.8161459349 , 3.0094834452 , 30 , 1 , 1 , 12
5.9914645471 , 2.5902671654 , 26 , 2 , 1 , 15
6.8066591621 , 3.117779708 , 37 , 1 , 1 , 14
4.9881624382 , 2.215573716 , 44 , 2 , 1 , 16
6.8066591621 , 3.117779708 , 43 , 2 , 1 , 16
6.5400304989 , 2.8511510447 , 43 , 1 , 1 , 18
5.8663014042 , 2.17742195 , 37 , 1 , 1 , 12
5.585999439 , 1.8971199849 , 45 , 1 , 1 , 12
6.5400304989 , 2.8511510447 , 44 , 2 , 1 , 12
6.5431121654 , 2.8542327113 , 35 , 1 , 1 , 13
6.2146080984 , 2.5257286443 , 49 , 2 , 1 , 15
5.5214609179 , 2.3434070875 , 38 , 2 , 1 , 12
6.7646544353 , 2.8526314299 , 39 , 1 , 1 , 16
6.7631740502 , 3.0742945961 , 40 , 1 , 1 , 12
7.2331776794 , 3.321154674 , 42 , 1 , 1 , 16
6.5940977201 , 2.905218266 , 38 , 2 , 1 , 16
7.0508561226 , 3.1388331172 , 30 , 1 , 1 , 16
6.5118596219 , 2.7051971321 , 32 , 1 , 1 , 12
6.5940977201 , 2.6820747147 , 34 , 2 , 1 , 16
5.5214609179 , 1.8325814637 , 29 , 1 , 4 , 12
6.5118596219 , 2.7051971321 , 35 , 1 , 1 , 12
6.0010339981 , 2.312154544 , 31 , 1 , 1 , 12
4.1351665567 , 0.4462871026 , 32 , 2 , 1 , 16
6.567429473 , 2.4730849108 , 43 , 1 , 1 , 18
6.9112683317 , 2.9992453263 , 37 , 1 , 1 , 12
7.0508561226 , 3.3619766685 , 38 , 2 , 1 , 13
5.59556889 , 1.9066894359 , 40 , 2 , 1 , 12
6.7060156363 , 2.4019505431 , 43 , 1 , 1 , 12
5.598421959 , 1.9095425049 , 49 , 1 , 1 , 12
5.3391393611 , 1.9379419794 , 29 , 2 , 2 , 13
6.5712830424 , 2.8336134241 , 49 , 1 , 1 , 14
6.9638447456 , 3.2749652915 , 43 , 1 , 1 , 16
6.2146080984 , 2.6592600369 , 28 , 1 , 1 , 12
7.5616717463 , 3.6496487409 , 39 , 1 , 1 , 20
5.952243834 , 2.3968957725 , 39 , 1 , 1 , 13
6.7631740502 , 3.2078259887 , 44 , 2 , 1 , 18
6.0475540138 , 2.3586745596 , 26 , 2 , 1 , 12
5.5214609179 , 1.8325814637 , 34 , 1 , 1 , 12
5.7897249045 , 2.1008454503 , 30 , 2 , 2 , 12
6.7631740502 , 3.0742945961 , 36 , 2 , 1 , 14
5.8579331545 , 2.1690537004 , 25 , 1 , 2 , 9
6.1753873853 , 2.1680542 , 40 , 2 , 1 , 12
5.839914649 , 2.2845665875 , 44 , 2 , 1 , 13
6.907755279 , 3.2188758249 , 35 , 2 , 1 , 18
6.0475540138 , 2.3586745596 , 35 , 1 , 1 , 13
6.1753873853 , 2.4865079312 , 29 , 2 , 1 , 13
7.5616717463 , 3.6904707354 , 41 , 1 , 1 , 12
6.7177116761 , 2.8465106652 , 33 , 1 , 1 , 12
6.5400304989 , 2.6688294879 , 35 , 2 , 1 , 16
4.0943445622 , 1.7917594692 , 27 , 2 , 1 , 4
3.8728022923 , 1.1647520912 , 47 , 2 , 1 , 12
7.4224196791 , 3.4150864938 , 47 , 2 , 1 , 22
6.5400304989 , 2.8511510447 , 25 , 1 , 1 , 22
3.5065578973 , 2.4079456087 , 50 , 2 , 1 , 13
5.3601927703 , 2.1413169454 , 35 , 2 , 1 , 13
6.7407011943 , 3.3395038127 , 34 , 2 , 1 , 16
6.4124338418 , 2.8015159291 , 26 , 2 , 1 , 16
5.96037396 , 2.2714945059 , 49 , 1 , 1 , 8
7.0996462868 , 3.1876232814 , 33 , 1 , 1 , 16
6.4530191219 , 2.6463566321 , 29 , 1 , 1 , 16
6.6428878843 , 2.9540084302 , 42 , 1 , 1 , 15
6.5118596219 , 2.8229801678 , 37 , 1 , 1 , 18
5.2701464896 , 2.0512706647 , 34 , 2 , 1 , 18
6.907755279 , 3.0576076773 , 33 , 1 , 1 , 13
5.6167710977 , 1.9278916436 , 42 , 1 , 1 , 16
5.4344495409 , 1.7455700868 , 31 , 2 , 1 , 16
4.4873871503 , 0.9320390888 , 34 , 1 , 1 , 12
6.9638447456 , 3.0518217402 , 41 , 1 , 1 , 16
6.7501263348 , 3.0612468807 , 38 , 1 , 1 , 12
6.1387234009 , 2.4498439468 , 47 , 1 , 1 , 12
6.6941811787 , 2.8229801678 , 27 , 1 , 1 , 12
3.0791138825 , 0.3710636814 , 45 , 2 , 1 , 22
5.7897249045 , 2.0055352705 , 38 , 2 , 1 , 16
6.6846117277 , 2.9957322736 , 50 , 2 , 1 , 12
5.9914645471 , 3.2188758249 , 33 , 2 , 1 , 13
6.7631740502 , 3.0742945961 , 42 , 1 , 1 , 18
6.5775135921 , 2.888634138 , 34 , 1 , 1 , 16
6.2523484264 , 2.5634689723 , 26 , 2 , 1 , 15
4.3820266347 , 1.3862943611 , 27 , 2 , 1 , 12
4.5098600062 , 1.5141277326 , 34 , 2 , 1 , 12
6.1753873853 , 2.2633643798 , 49 , 1 , 1 , 16
5.2983173665 , 1.6094379124 , 32 , 2 , 1 , 12
6.7631740502 , 3.0742945961 , 40 , 2 , 1 , 12
7.5616717463 , 3.6496487409 , 45 , 1 , 1 , 22
6.2887160706 , 2.5998366165 , 31 , 1 , 1 , 12
7.2331776794 , 3.2258444942 , 39 , 1 , 1 , 18
6.8685345658 , 2.7741900036 , 30 , 1 , 1 , 16
5.952243834 , 2.1236024375 , 48 , 2 , 1 , 12
6.6453910145 , 2.9565115604 , 43 , 1 , 1 , 20
6.0010339981 , 2.4456859366 , 25 , 2 , 1 , 13
6.820743902 , 4.7413023603 , 37 , 2 , 1 , 13
6.6097638369 , 3.0544157754 , 37 , 2 , 1 , 18
6.1092475828 , 2.4203681287 , 29 , 1 , 1 , 12
4.7874917428 , 1.6094379124 , 26 , 2 , 1 , 10
6.6453910145 , 2.9565115604 , 49 , 1 , 1 , 13
6.0475540138 , 2.3586745596 , 44 , 2 , 5 , 12
6.2994440339 , 2.6105645798 , 44 , 2 , 1 , 15
5.9009505396 , 2.2120710855 , 26 , 1 , 1 , 13
7.0541839127 , 3.3653044586 , 42 , 1 , 1 , 15
5.6132684671 , 2.2810639569 , 30 , 2 , 1 , 13
4.7273878187 , 1.7316555452 , 36 , 2 , 1 , 12
5.7476766682 , 2.1100905085 , 28 , 2 , 1 , 12
6.482872085 , 2.7939926309 , 30 , 2 , 1 , 14
5.8961543673 , 2.2072749132 , 32 , 1 , 1 , 12
5.6645617615 , 1.9756823074 , 33 , 1 , 2 , 16
6.1345653907 , 2.4456859366 , 35 , 2 , 1 , 16
6.3577089421 , 2.6688294879 , 31 , 2 , 1 , 16
5.1159958098 , 2.1202635362 , 31 , 2 , 1 , 16
6.1345653907 , 2.4456859366 , 34 , 1 , 1 , 12
6.567429473 , 2.8785500189 , 43 , 1 , 1 , 12
7.3318282335 , 3.5251657438 , 44 , 1 , 1 , 18
5.8091429903 , 1.7147984281 , 43 , 2 , 2 , 13
5.9114218394 , 1.999398834 , 31 , 1 , 1 , 13
6.5118596219 , 2.5998366165 , 27 , 2 , 1 , 16
6.7631740502 , 2.8511510447 , 25 , 1 , 1 , 16
5.8401570438 , 2.1512775897 , 26 , 2 , 1 , 13
6.3409018237 , 2.5567121898 , 27 , 1 , 1 , 16
6.0920057763 , 2.4031263222 , 29 , 1 , 1 , 12
7.4224196791 , 3.5103966736 , 43 , 1 , 1 , 18
5.7683209958 , 2.0794415417 , 48 , 2 , 1 , 14
5.59556889 , 1.9066894359 , 37 , 2 , 1 , 13
6.7001159142 , 2.7488721956 , 35 , 1 , 1 , 13
6.6964461853 , 3.1410981238 , 41 , 1 , 1 , 13
7.1760192656 , 3.4871398115 , 37 , 1 , 4 , 18
7.7439949698 , 3.8319719644 , 46 , 1 , 1 , 18
5.8091429903 , 2.1202635362 , 37 , 2 , 1 , 22
7.5616717463 , 3.6496487409 , 43 , 1 , 1 , 20
7.5616717463 , 3.4673271841 , 49 , 1 , 1 , 16
6.6941811787 , 2.5998366165 , 45 , 2 , 1 , 18
6.4530191219 , 2.7153495036 , 27 , 1 , 1 , 16
6.4530191219 , 2.8976710604 , 41 , 2 , 1 , 16
6.2523484264 , 2.5634689723 , 30 , 1 , 1 , 12
6.1991039119 , 2.5102244578 , 28 , 2 , 1 , 15
5.6645617615 , 1.4160665195 , 46 , 1 , 1 , 16
5.9914645471 , 2.302585093 , 27 , 2 , 1 , 16
5.8468833183 , 2.1580038642 , 32 , 2 , 1 , 12
6.2887160706 , 2.3766930651 , 30 , 1 , 1 , 12
6.2146080984 , 2.4079456087 , 28 , 2 , 1 , 14
6.6200732065 , 2.9311937524 , 44 , 1 , 1 , 12
6.6941811787 , 3.0053017246 , 40 , 1 , 1 , 18
6.5118596219 , 3.3338057915 , 48 , 2 , 1 , 16
5.7683209958 , 2.0794415417 , 43 , 1 , 1 , 6
6.8066591621 , 2.8946361567 , 26 , 1 , 1 , 16
6.5118596219 , 2.8229801678 , 27 , 2 , 1 , 16
6.7631740502 , 2.9565115604 , 45 , 1 , 1 , 16
6.5808524934 , 2.8919730393 , 28 , 1 , 1 , 18
6.2146080984 , 2.5257286443 , 43 , 2 , 1 , 12
5.952243834 , 2.2633643798 , 25 , 1 , 1 , 12
6.3238073904 , 2.5171449006 , 38 , 1 , 1 , 12
4.8283137373 , 1.4271163556 , 36 , 1 , 1 , 13
5.7548376455 , 2.0659581913 , 25 , 2 , 1 , 12
6.482872085 , 2.7939926309 , 46 , 2 , 1 , 18
6.5022901709 , 2.8134107168 , 32 , 1 , 1 , 13
6.8277125713 , 3.1388331172 , 42 , 1 , 1 , 14
6.5118596219 , 2.8229801678 , 38 , 1 , 1 , 16
6.3816621831 , 2.692782729 , 44 , 1 , 1 , 13
6.1753873853 , 2.4865079312 , 32 , 1 , 1 , 13
6.3904987649 , 2.7016193108 , 42 , 2 , 1 , 15
6.2622361474 , 2.5733566933 , 39 , 2 , 1 , 13
6.5124425423 , 2.8235630882 , 30 , 1 , 1 , 12
5.5938531332 , 2.7034813753 , 40 , 2 , 1 , 16
6.2146080984 , 2.5257286443 , 35 , 1 , 1 , 13
5.4822402047 , 1.7933607506 , 33 , 1 , 1 , 16
5.8468833183 , 2.1580038642 , 47 , 2 , 1 , 14
5.207803359 , 2.0297495287 , 47 , 1 , 1 , 12
6.5614657796 , 2.6494427741 , 26 , 2 , 1 , 16
5.7037824747 , 2.0149030205 , 32 , 2 , 1 , 12
5.8468833183 , 2.1580038642 , 32 , 1 , 1 , 16
5.9914645471 , 2.302585093 , 50 , 1 , 1 , 12
6.6453910145 , 2.9565115604 , 44 , 2 , 1 , 16
6.4530191219 , 2.7641396678 , 32 , 1 , 1 , 14
6.1092475828 , 3.3366588605 , 37 , 2 , 1 , 16
6.6453910145 , 2.8387285247 , 27 , 1 , 1 , 15
5.8736815115 , 2.31833345 , 28 , 1 , 1 , 18
6.3577089421 , 2.6688294879 , 39 , 1 , 1 , 16
6.6453910145 , 2.9565115604 , 39 , 2 , 1 , 18
6.8883371931 , 3.3329891316 , 33 , 1 , 1 , 18
6.0455317684 , 2.3566523143 , 25 , 1 , 1 , 12
5.5214609179 , 1.8325814637 , 33 , 2 , 1 , 12
6.91732473 , 3.1106622402 , 36 , 2 , 1 , 20
7.1308988303 , 3.3242363405 , 35 , 2 , 1 , 16
6.4530191219 , 2.7641396678 , 31 , 1 , 1 , 16
6.2805660662 , 2.3685430608 , 26 , 1 , 1 , 16
6.3033231515 , 2.6144436974 , 37 , 2 , 1 , 12
6.1753873853 , 2.4865079312 , 26 , 1 , 1 , 16
6.8853916829 , 2.7910471207 , 48 , 1 , 1 , 18
7.0673854246 , 3.1553624191 , 44 , 1 , 1 , 18
6.7177116761 , 3.1623636146 , 43 , 2 , 1 , 18
6.7407011943 , 2.8695001834 , 34 , 1 , 1 , 12
6.6941811787 , 3.0053017246 , 30 , 2 , 1 , 15
5.1159958098 , 2.1202635362 , 46 , 2 , 1 , 12
5.952243834 , 2.2633643798 , 39 , 2 , 1 , 12
6.6453910145 , 2.9565115604 , 40 , 2 , 1 , 18
3.4657359028 , 1.3862943611 , 42 , 1 , 1 , 13
6.9638447456 , 3.0518217402 , 43 , 1 , 1 , 12
7.6905146182 , 3.8838521285 , 33 , 2 , 1 , 16
4.3428059215 , 1.5702171993 , 45 , 2 , 1 , 16
6.1753873853 , 2.3687248955 , 44 , 1 , 1 , 22
3.9899845469 , 2.0440743978 , 28 , 2 , 1 , 12
5.8468833183 , 2.1580038642 , 25 , 2 , 2 , 12
5.3391393611 , 1.650259907 , 28 , 1 , 1 , 13
6.8066591621 , 3.117779708 , 48 , 1 , 1 , 18
6.6200732065 , 2.7488721956 , 26 , 1 , 1 , 16
6.5400304989 , 2.8511510447 , 26 , 2 , 1 , 16
5.952243834 , 2.4865079312 , 43 , 2 , 1 , 15
5.051580358 , 1.9605379046 , 26 , 2 , 1 , 12
5.9191438855 , 2.2302644314 , 35 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 27 , 2 , 1 , 12
6.155184678 , 2.5998366165 , 25 , 2 , 1 , 16
6.3543700408 , 2.4423470354 , 28 , 1 , 1 , 13
6.6453910145 , 2.7333680091 , 36 , 1 , 1 , 16
7.3259594129 , 3.5192969231 , 45 , 1 , 1 , 16
6.1345653907 , 2.2225423853 , 25 , 1 , 1 , 12
4.0406403833 , 1.5557337335 , 28 , 2 , 1 , 16
5.0106352941 , 1.4552872326 , 26 , 2 , 1 , 12
6.3643534848 , 2.6754740307 , 34 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 27 , 1 , 1 , 12
6.2887160706 , 2.5998366165 , 46 , 2 , 1 , 12
6.1753873853 , 2.4865079312 , 25 , 1 , 1 , 16
6.1345653907 , 2.4456859366 , 44 , 2 , 1 , 18
6.9995628282 , 3.0875398228 , 46 , 1 , 1 , 16
5.5884004005 , 1.8995209464 , 26 , 2 , 1 , 6
4.4228486292 , 2.1202635362 , 35 , 2 , 1 , 12
5.6991564063 , 2.7034241327 , 31 , 2 , 1 , 9
5.8289456176 , 2.1400661635 , 37 , 2 , 2 , 12
4.8978398 , 1.6789639751 , 27 , 1 , 1 , 13
5.5214609179 , 1.8325814637 , 29 , 2 , 1 , 16
5.952243834 , 2.9565115604 , 32 , 2 , 1 , 16
5.8436558935 , 2.1547764394 , 32 , 2 , 2 , 12
4.5659494728 , 2.081042823 , 45 , 1 , 2 , 11
6.7631740502 , 2.8919730393 , 32 , 1 , 2 , 13
5.9002017213 , 2.2113222671 , 42 , 1 , 1 , 16
5.0106352941 , 1.6094379124 , 26 , 1 , 1 , 13
6.1753873853 , 2.4865079312 , 33 , 2 , 1 , 18
6.1753873853 , 2.4865079312 , 48 , 2 , 1 , 12
6.0698135135 , 2.3809340594 , 39 , 2 , 1 , 14
7.0092004474 , 2.9148558851 , 38 , 1 , 1 , 16
7.5616717463 , 3.6496487409 , 41 , 1 , 1 , 18
7.0916781171 , 3.0843449319 , 43 , 1 , 1 , 12
6.2597285337 , 2.5708490796 , 45 , 2 , 1 , 12
5.7221316133 , 2.0332521592 , 47 , 1 , 1 , 9
5.2590966534 , 1.8578992717 , 44 , 2 , 1 , 18
6.155184678 , 2.0608401157 , 38 , 1 , 1 , 18
6.2411751258 , 2.5522956717 , 48 , 1 , 1 , 14
6.6200732065 , 2.9824870468 , 38 , 2 , 1 , 13
7.5616717463 , 3.6496487409 , 42 , 1 , 1 , 16
7.5616717463 , 3.8727922922 , 46 , 1 , 1 , 20
6.7177116761 , 2.8465106652 , 32 , 1 , 1 , 16
6.2690962837 , 3.0910424534 , 32 , 2 , 1 , 13
6.945495607 , 3.0334726015 , 49 , 1 , 1 , 18
5.7727753461 , 2.3715779645 , 29 , 2 , 1 , 16
6.6453910145 , 2.7333680091 , 29 , 2 , 1 , 15
7.3385381951 , 3.649658741 , 41 , 1 , 1 , 16
6.2146080984 , 2.5257286443 , 46 , 1 , 2 , 12
4.7482710296 , 1.7525387561 , 30 , 2 , 1 , 16
5.2983173665 , 2.302585093 , 26 , 1 , 1 , 18
6.3716118472 , 4.0690267542 , 36 , 2 , 2 , 16
6.9708203594 , 2.8764757971 , 45 , 2 , 1 , 16
5.8215655103 , 2.0149030205 , 42 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 34 , 2 , 1 , 16
2.8332133441 , 1.4469189829 , 50 , 2 , 1 , 18
6.2190597137 , 2.3070367083 , 46 , 2 , 1 , 18
6.5118596219 , 2.8229801678 , 45 , 1 , 5 , 16
5.4414182102 , 2.0402208285 , 33 , 2 , 1 , 12
6.4222474632 , 2.7333680091 , 32 , 2 , 2 , 13
6.1345653907 , 2.4456859366 , 40 , 1 , 2 , 12
5.9572313755 , 2.2683519214 , 29 , 1 , 1 , 11
6.7070845835 , 3.0182051294 , 44 , 2 , 1 , 18
6.4222474632 , 2.5102244578 , 36 , 1 , 1 , 16
6.5940977201 , 2.6820747147 , 47 , 2 , 1 , 16
6.7631740502 , 2.5887867803 , 32 , 1 , 1 , 16
5.3544068332 , 2.1355310083 , 41 , 2 , 1 , 13
5.4524680464 , 2.2335922215 , 47 , 2 , 1 , 16
6.6453910145 , 3.2441936329 , 35 , 2 , 1 , 13
6.0010339981 , 2.312154544 , 42 , 1 , 1 , 12
4.3820266347 , 1.3862943611 , 33 , 2 , 1 , 11
5.9324662063 , 2.2435867522 , 27 , 2 , 1 , 16
6.2887160706 , 2.5998366165 , 29 , 1 , 1 , 11
6.8875525717 , 2.9755295662 , 30 , 1 , 4 , 12
4.21497255 , 0.7492366472 , 36 , 2 , 2 , 10
6.7631740502 , 3.0742945961 , 49 , 1 , 1 , 12
5.7291002826 , 2.0402208285 , 29 , 2 , 4 , 12
4.4825678639 , 1.263692039 , 35 , 2 , 4 , 12
4.4716387934 , 1.293584963 , 32 , 2 , 1 , 12
5.8998973536 , 2.0286963427 , 26 , 1 , 1 , 18
6.2523484264 , 2.5634689723 , 48 , 2 , 1 , 12
6.2887160706 , 3.1106622402 , 40 , 2 , 1 , 15
6.1753873853 , 2.4865079312 , 30 , 1 , 1 , 14
6.1753873853 , 2.4865079312 , 35 , 2 , 1 , 18
6.7407011943 , 2.9120597978 , 46 , 1 , 1 , 12
5.8332405419 , 2.5010360317 , 35 , 2 , 1 , 16
7.3385381951 , 3.5318757053 , 43 , 1 , 1 , 20
4.7482710296 , 1.7525387561 , 36 , 2 , 1 , 16
6.2633982626 , 2.5745188085 , 35 , 1 , 1 , 16
5.952243834 , 2.2633643798 , 40 , 2 , 1 , 12
6.0920057763 , 2.4031263222 , 45 , 2 , 1 , 12
5.3544068332 , 1.6655273791 , 48 , 1 , 1 , 11
5.5214609179 , 1.8325814637 , 41 , 2 , 1 , 12
5.8468833183 , 2.1580038642 , 27 , 2 , 1 , 12
5.7291002826 , 2.0402208285 , 26 , 2 , 1 , 13
6.2146080984 , 2.302585093 , 43 , 1 , 1 , 13
6.6200732065 , 2.9311937524 , 45 , 1 , 1 , 12
3.8319802978 , 0.194394138 , 37 , 2 , 1 , 16
5.5258955149 , 2.1246981333 , 49 , 2 , 1 , 16
6.6453910145 , 2.9565115604 , 43 , 2 , 4 , 16
6.9638447456 , 3.2749652915 , 44 , 1 , 4 , 22
5.8468833183 , 2.1580038642 , 42 , 1 , 1 , 12
5.6645617615 , 1.9756823074 , 44 , 2 , 1 , 12
6.7631740502 , 3.0742945961 , 46 , 1 , 1 , 16
6.1753873853 , 2.5644694726 , 44 , 2 , 1 , 12
5.3257163407 , 1.8599804379 , 43 , 2 , 1 , 12
6.8685345658 , 3.1796551117 , 39 , 2 , 1 , 13
4.248495242 , 1.6094379124 , 45 , 2 , 1 , 12
5.7291002826 , 2.1455813442 , 26 , 2 , 1 , 12
6.5247630267 , 2.6127400213 , 27 , 1 , 1 , 16
6.8066591621 , 3.117779708 , 48 , 1 , 1 , 12
5.8468833183 , 2.1580038642 , 48 , 2 , 1 , 12
6.5940977201 , 2.905218266 , 25 , 1 , 1 , 13
5.8579331545 , 2.1690537004 , 42 , 1 , 1 , 12
